独羊岗乡	130125200000
安香乡	130125201000
只里乡	130125202000
市同乡	130125203000
翟营乡	130125204000
城寨乡	130125205000
上方乡	130125206000
玉亭乡	130125207000
北河乡	130125208000
上闫庄乡	130125209000
九口子乡	130125210000
灵寿镇	130126100000
青同镇	130126101000
塔上镇	130126102000
陈庄镇	130126103000
慈峪镇	130126104000
岔头镇	130126105000
三圣院乡	130126200000
北洼乡	130126201000
牛城乡	130126202000
狗台乡	130126203000
南寨乡	130126204000
南燕川乡	130126205000
北谭庄乡	130126206000
寨头乡	130126207000
南营乡	130126208000
高邑镇	130127100000
大营镇	130127101000
富村镇	130127102000
中韩乡	130127201000
万城乡	130127202000
深泽镇	130128100000
铁杆镇	130128101000
赵八镇	130128102000
白庄乡	130128200000
留村乡	130128201000
桥头乡	130128203000
赞皇镇	130129100000
院头镇	130129101000
西龙门乡	130129200000
南邢郭乡	130129201000
南清河乡	130129202000
西阳泽乡	130129203000
土门乡	130129204000
黄北坪乡	130129205000
嶂石岩乡	130129206000
许亭乡	130129207000
张楞乡	130129208000
无极镇	130130100000
七汲镇	130130101000
张段固镇	130130102000
北苏镇	130130103000
郭庄镇	130130104000
大陈镇	130130105000
高头回族乡	130130200000
郝庄乡	130130201000
东侯坊乡	130130202000
里城道乡	130130203000
南流乡	130130204000
平山镇	130131100000
东回舍镇	130131101000
温塘镇	130131102000
南甸镇	130131103000
岗南镇	130131104000
古月镇	130131105000
下槐镇	130131106000
孟家庄镇	130131107000
小觉镇	130131108000
蛟潭庄镇	130131109000
西柏坡镇	130131110000
下口镇	130131111000
西大吾乡	130131200000
上三汲乡	130131201000
两河乡	130131202000
东王坡乡	130131203000
苏家庄乡	130131204000
宅北乡	130131205000
北冶乡	130131207000
上观音堂乡	130131209000
杨家桥乡	130131210000
营里乡	130131211000
合河口乡	130131212000
城区街道办事处	130132001000
槐阳镇	130132100000
殷村镇	130132101000
南佐镇	130132102000
宋曹镇	130132103000
南因镇	130132104000
姬村镇	130132105000
北褚镇	130132106000
马村乡	130132200000
东张乡	130132201000
赵同乡	130132202000
苏村乡	130132204000
苏阳乡	130132205000
北正乡	130132206000
前仙乡	130132207000
黑水河乡	130132208000
赵州镇	130133100000
范庄镇	130133101000
北王里镇	130133102000
新寨店镇	130133103000
韩村镇	130133104000
南柏舍镇	130133105000
沙河店镇	130133106000
前大章乡	130133200000
谢庄乡	130133201000
高村乡	130133202000
王西章乡	130133203000
晋州镇	130183100000
总十庄镇	130183101000
营里镇	130183102000
桃园镇	130183103000
东卓宿镇	130183104000
马于镇	130183105000
小樵镇	130183106000
槐树镇	130183107000
东里庄镇	130183108000
周家庄乡	130183201000
长寿街道办事处	130184001000
化皮镇	130184101000
承安镇	130184102000
正莫镇	130184103000
南大岳镇	130184104000
杜固镇	130184105000
邯邰镇	130184106000
东王镇	130184107000
马头铺镇	130184108000
协神乡	130184200000
木村乡	130184201000
彭家庄回族乡	130184202000
学院南路街道办事处	130202001000
友谊街道办事处	130202002000
广场街道办事处	130202003000
永红桥街道办事处	130202004000
小山街道办事处	130202005000
文北街道办事处	130202006000
钱营街道办事处	130202007000
惠民道街道办事处	130202008000
梁家屯路街道办事处	130202009000
稻地镇	130202102000
女织寨乡	130202200000
乔屯街道办事处	130203001000
文化路街道办事处	130203002000
钓鱼台街道办事处	130203003000
东新村街道办事处	130203004000
缸窑街道办事处	130203005000
机场路街道办事处	130203006000
河北路街道办事处	130203007000
龙东街道办事处	130203008000
大里街道办事处	130203009000
光明街道办事处	130203010000
翔云道街道办事处	130203011000
韩城镇	130203100000
果园乡	130203200000
林西街道办事处	130204001000
唐家庄街道办事处	130204002000
古冶街道办事处	130204003000
赵各庄街道办事处	130204004000
京华街道办事处	130204007000
范各庄镇	130204100000
卑家店镇	130204101000
王辇庄乡	130204201000
习家套乡	130204202000
大庄坨乡	130204203000
马家沟街道办事处	130205001000
开平街道办事处	130205002000
税务庄街道办事处	130205003000
陡电街道办事处	130205005000
荆各庄街道办事处	130205006000
开平镇	130205100000
栗园镇	130205101000
郑庄子镇	130205102000
双桥镇	130205103000
洼里镇	130205104000
越河镇	130205105000
小集镇	130207103000
黄各庄镇	130207104000
西葛镇	130207105000
大新庄镇	130207106000
钱营镇	130207107000
唐坊镇	130207108000
王兰庄镇	130207109000
柳树酄镇	130207110000
黑沿子镇	130207111000
丰南镇	130207113000
大齐各庄镇	130207114000
岔河镇	130207115000
南孙庄乡	130207201000
东田庄乡	130207202000
尖字沽乡	130207203000
太平路街道办事处	130208001000
燕山路街道办事处	130208002000
浭阳街道办事处	130208003000
丰润镇	130208100000
任各庄镇	130208102000
左家坞镇	130208103000
泉河头镇	130208104000
王官营镇	130208105000
火石营镇	130208106000
新军屯镇	130208109000
小张各庄镇	130208110000
丰登坞镇	130208111000
李钊庄镇	130208112000
白官屯镇	130208113000
石各庄镇	130208114000
沙流河镇	130208115000
七树庄镇	130208116000
杨官林镇	130208117000
银城铺镇	130208118000
常庄镇	130208119000
姜家营乡	130208202000
欢喜庄乡	130208205000
刘家营乡	130208208000
唐海镇	130209100000
滨海镇	130209112000
柳赞镇	130209113000
滦河街道办事处	130223001000
古城街道办事处	130223002000
滦州镇	130223100000
响堂镇	130223101000
东安各庄镇	130223102000
雷庄镇	130223103000
茨榆坨镇	130223104000
榛子镇	130223105000
杨柳庄镇	130223106000
